Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Gratitude & Sentimental', 'Jealousy & Gratitude', 'Anticipation & Gratitude', 'Jealousy & Sentimental', 'Anticipation & Sentimental', 'Disappointment & Jealousy']",5,"['Elise did not rehearse her confession properly & She found out the man he likes is in a relationship with someone else', 'She found out the man he likes is in a relationship with someone else & She wanted Damon to confess', 'She confessed her love to her friend and got rejected & She found out the man he likes is in a relationship with someone else', 'Damon is no longer her friend & Damon did not tell her about his relationship earlier', 'Damon is no longer her friend & She found out the man he likes is in a relationship with someone else', 'Damon did not tell her about his relationship earlier & She wanted Damon to confess']",2,Disappointment & Jealousy,-1,She confessed her love to her friend and got rejected & She found out the man he likes is in a relationship with someone else,-1,Anticipation & Sentimental,-1,She confessed her love to her friend and got rejected & She found out the man he likes is in a relationship with someone else,-1,Jealousy & Sentimental,-1,She found out the man he likes is in a relationship with someone else & She wanted Damon to confess,-1,Gratitude & Sentimental,-1,Damon did not tell her about his relationship earlier & She wanted Damon to confess,-1,Gratitude & Sentimental,-1,She found out the man he likes is in a relationship with someone else & She wanted Damon to confess,-1
"['Hopeless & Pride', 'Surprise & Anger', 'Guilt & Disapproval', 'Surprise & Pride', 'Surprise & Guilt', 'Guilt & Hopeless']",4,"['He found out his friend has feelings for him & He wanted to be in a relationship with Ellise', ""He wished he didn't tell Ellise about his other relationship & He wanted to be the one to confess his feelings"", 'Ellies remembered his birthday & He wanted to be the one to confess his feelings', ""He had to reject his friend's confession since he is in a relationship & He wished he didn't tell Ellise about his other relationship"", ""He found out his friend has feelings for him & He had to reject his friend's confession since he is in a relationship"", ""He thought Elise was about to announce her engagement & He had to reject his friend's confession since he is in a relationship""]",4,Surprise & Anger,-1,He found out his friend has feelings for him & He had to reject his friend's confession since he is in a relationship,-1,Surprise & Guilt,-1,He found out his friend has feelings for him & He had to reject his friend's confession since he is in a relationship,-1,Guilt & Hopeless,-1,He wished he didn't tell Ellise about his other relationship & He wanted to be the one to confess his feelings,-1,Surprise & Guilt,-1,He wished he didn't tell Ellise about his other relationship & He wanted to be the one to confess his feelings,-1,Guilt & Hopeless,-1,Ellies remembered his birthday & He wanted to be the one to confess his feelings,-1
"['Hopeless', 'Gratitude', 'Jealousy', 'Guilt', 'Admiration', 'Pride']",5,"['She won an online argument', 'She received positive comments from her sister', 'She finally took a photo that she like', 'She won a prestigious photo contest']",3,Pride,5,She won an online argument,0,Admiration,4,She won a prestigious photo contest,3,Jealousy,2,She finally took a photo that she like,2,Jealousy,2,She won a prestigious photo contest,3,Guilt,3,She finally took a photo that she like,2
"['Disapproval', 'Love', 'Admiration', 'Excitement', 'Remorse', 'Anticipation']",0,"['She thinks she produced poor quality artwork', 'Elina cannot believe that her sister, whom she often criticizes, could succeed', 'She did not attend enough classes', 'The judges did not understand creativity']",1,Love,1,She did not attend enough classes,2,Disapproval,0,She did not attend enough classes,2,Remorse,4,She did not attend enough classes,2,Disapproval,0,She thinks she produced poor quality artwork,0,Love,1,She did not attend enough classes,2
"['Excitement', 'Guilt', 'Disapproval', 'Gratitude', 'Sentimental', 'Embarrassment']",0,"['She finally saved enough money to go on a luxurious vacation', 'She managed to buy the car she had always dreamed of', 'She got to buy a dream car for herself and her brother', 'She managed to help her brother, Bill, out of financial struggles']",1,Sentimental,4,She managed to buy the car she had always dreamed of,1,Disapproval,2,She got to buy a dream car for herself and her brother,2,Disapproval,2,She got to buy a dream car for herself and her brother,2,Embarrassment,5,She managed to buy the car she had always dreamed of,1,Gratitude,3,She managed to buy the car she had always dreamed of,1
"['Hopeless', 'Remorse', 'Guilt', 'Excitement', 'Sadness', 'Disappointment']",4,"[""He doesn't like Alice's new car"", 'He had to sell his own car due to financial struggles', 'Alice did not offer him a ride in her new car', 'He worked harder than Alice']",1,Hopeless,0,He worked harder than Alice,3,Remorse,1,He had to sell his own car due to financial struggles,1,Excitement,3,Alice did not offer him a ride in her new car,2,Disappointment,5,He had to sell his own car due to financial struggles,1,Guilt,2,He worked harder than Alice,3
"['Gratitude', 'Jealousy', 'Sentimental', 'Amusement', 'Loathe', 'Love']",4,"[""She doesn't like the other parents"", 'Her mother only focuses on her accomplishments', 'Her mother openly discusses her grades with others', 'Her mother praises her in front of other parents while criticizing her in private']",3,Loathe,4,Her mother praises her in front of other parents while criticizing her in private,3,Loathe,4,Her mother praises her in front of other parents while criticizing her in private,3,Amusement,3,Her mother praises her in front of other parents while criticizing her in private,3,Love,5,Her mother openly discusses her grades with others,2,Loathe,4,She doesn't like the other parents,0
"['Disappointment', 'Disgust', 'Anger', 'Admiration', 'Nervousness', 'Jealousy']",3,"['She outperforms other parents in parenting style', 'She wants to show off her skills in front of other parents', 'She is better than her daughter', ""She is proud of her daughter's achievements""]",3,Jealousy,5,She is proud of her daughter's achievements,3,Nervousness,4,She wants to show off her skills in front of other parents,1,Disappointment,0,She is proud of her daughter's achievements,3,Admiration,3,She outperforms other parents in parenting style,0,Nervousness,4,She wants to show off her skills in front of other parents,1
"['Guilt & Anger', 'Sentimental & Anger', 'Sentimental & Hopeless', 'Sentimental & Guilt', 'Guilt & Hopeless', 'Caring & Sentimental']",5,"[""Today is the day that he usually buys a flower for Angie to show his love & He saw Angie's favorite flower"", ""He is happy about not being on good terms with Angie & He saw Angie's favorite flower"", 'He is considering breaking up with Angie & Angie is in love with him', 'He is considering breaking up with Angie & He is happy about not being on good terms with Angie', 'He is very close to Angie and loves her & Today is the day that he usually buys a flower for Angie to show his love', 'He is considering breaking up with Angie & He remembers the flowers from his childhood']",4,Sentimental & Hopeless,-1,He is happy about not being on good terms with Angie & He saw Angie's favorite flower,-1,Caring & Sentimental,-1,Today is the day that he usually buys a flower for Angie to show his love & He saw Angie's favorite flower,-1,Sentimental & Hopeless,-1,He is considering breaking up with Angie & He is happy about not being on good terms with Angie,-1,Sentimental & Hopeless,-1,He is considering breaking up with Angie & He remembers the flowers from his childhood,-1,Guilt & Hopeless,-1,He is considering breaking up with Angie & Angie is in love with him,-1
"['Disappointment & Excitement', 'Disappointment & Pride', 'Pride & Excitement', 'Excitement & Hopeless', 'Jealousy & Nervousness', 'Pride & Jealousy']",1,"['Despite failing, she was happy to improve her grade & She earned a higher mark than her rival', ""She didn't pass the test & She earned a higher mark than her rival"", 'She earned a higher mark than her rival & She managed to answer difficult test questions correctly', 'She passed the exam, unlike her rival & She earned the highest mark in her class', ""She didn't study enough for the test & She managed to answer difficult test questions correctly"", 'She earned a higher mark than her rival & She passed the exam, unlike her rival']",1,Excitement & Hopeless,-1,She didn't study enough for the test & She managed to answer difficult test questions correctly,-1,Disappointment & Pride,-1,She didn't study enough for the test & She managed to answer difficult test questions correctly,-1,Excitement & Hopeless,-1,"She earned a higher mark than her rival & She passed the exam, unlike her rival",-1,Pride & Jealousy,-1,"She passed the exam, unlike her rival & She earned the highest mark in her class",-1,Pride & Excitement,-1,"She passed the exam, unlike her rival & She earned the highest mark in her class",-1
"['Pride & Jealousy', 'Disappointment & Pride', 'Excitement & Jealousy', 'Jealousy & Hopeless', 'Pride & Nervousness', 'Disappointment & Jealousy']",5,"[""She didn't pass the test & She didn't study hard enough for the test"", 'She expected Victoria to fail & Her classmates all passed the test', ""She didn't study hard enough for the test & Her rival earned a higher mark than her"", 'Her classmates all passed the test & Victoria was better dressed than her', ""She didn't study hard enough for the test & The teacher was biased towards Victoria"", ""She didn't pass the test & Her rival earned a higher mark than her""]",5,Pride & Nervousness,-1,She didn't pass the test & She didn't study hard enough for the test,-1,Pride & Nervousness,-1,Her classmates all passed the test & Victoria was better dressed than her,-1,Pride & Jealousy,-1,She didn't pass the test & She didn't study hard enough for the test,-1,Disappointment & Pride,-1,She expected Victoria to fail & Her classmates all passed the test,-1,Pride & Nervousness,-1,She didn't study hard enough for the test & Her rival earned a higher mark than her,-1
"['Embarrassment', 'Pride', 'Nervousness', 'Guilt', 'Disappointment', 'Delight']",5,"['He has been able to attend to his hospital emergencies', 'He wants to get married with his girlfriend', 'He had a surprise call form his friend, telling him to enjoy the night', 'His boss allowed him to take a day off']",2,Pride,1,His boss allowed him to take a day off,3,Nervousness,2,He wants to get married with his girlfriend,1,Nervousness,2,He has been able to attend to his hospital emergencies,0,Pride,1,"He had a surprise call form his friend, telling him to enjoy the night",2,Disappointment,4,He has been able to attend to his hospital emergencies,0
"['Annoyance & Gratitude', 'Annoyance & Anger', 'Remorse & Anger', 'Sadness & Disappointment', 'Sadness & Gratitude', 'Disappointment & Gratitude']",4,"['Today has been nothing but a bad day and he just wants the day to be over & He skipped breakfast and can lose weight', 'He ate only one meal & His parents wished him a happy birthday and a great day', 'His parents forgot his birthday & He skipped breakfast and can lose weight', 'He ate only one meal & He skipped breakfast and can lose weight', 'Today has been nothing but a bad day and he just wants the day to be over & He ate only one meal', 'Today has been nothing but a bad day and he just wants the day to be over & His parents wished him a happy birthday and a great day']",5,Annoyance & Gratitude,-1,Today has been nothing but a bad day and he just wants the day to be over & He skipped breakfast and can lose weight,-1,Disappointment & Gratitude,-1,His parents forgot his birthday & He skipped breakfast and can lose weight,-1,Sadness & Disappointment,-1,His parents forgot his birthday & He skipped breakfast and can lose weight,-1,Remorse & Anger,-1,His parents forgot his birthday & He skipped breakfast and can lose weight,-1,Sadness & Gratitude,-1,He ate only one meal & He skipped breakfast and can lose weight,-1
"['Annoyance & Gratitude', 'Disapproval & Annoyance', 'Disapproval & Hopeful', 'Annoyance & Joy', 'Joy & Curiosity', 'Hopeful & Curiosity']",1,"[""Ollie asked for a housewarming gift & He wanted to wear Ollie's shoes"", 'Ollie wore his slippers & Ollie showed up at his house unannounced', ""Ollie didn't bring a housewarming gift & Ollie asked for a housewarming gift"", ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie arrived late to the housewarming party"", ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie asked for a housewarming gift"", ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie refused to change his shoes despite his offer""]",5,Hopeful & Curiosity,-1,"Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie asked for a housewarming gift",-1,Hopeful & Curiosity,-1,Ollie wore his slippers & Ollie showed up at his house unannounced,-1,Annoyance & Joy,-1,"Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie arrived late to the housewarming party",-1,Annoyance & Gratitude,-1,Ollie didn't bring a housewarming gift & Ollie asked for a housewarming gift,-1,Joy & Curiosity,-1,"Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie asked for a housewarming gift",-1
"['Gratitude', 'Embarrassment', 'Annoyance', 'Sadness', 'Sentimental', 'Anger']",0,"['He was allowed to enter the house without having to take off his shoes', ""He didn't get scolded for not showing up on time"", 'Zhongli was considerate to offer him a pair of his own slippers', 'Zhongli invited him to his housewarming party']",2,Annoyance,2,Zhongli was considerate to offer him a pair of his own slippers,2,Sentimental,4,He didn't get scolded for not showing up on time,1,Embarrassment,1,He didn't get scolded for not showing up on time,1,Sentimental,4,Zhongli invited him to his housewarming party,3,Sentimental,4,Zhongli invited him to his housewarming party,3
"['Disgust & Fear', 'Disapproval & Anger', 'Pessimism & Anticipation', 'Fear & Pessimism', 'Disapproval & Disgust', 'Disgust & Anger']",4,"[""She is disgusted by Samira's passion for her cultural cuisine & She doesn't like the smell in the restaurant"", ""She might consider eating with hands not hygienic & She hasn't washed her hands yet"", ""She doesn't like the smell in the restaurant & She didn't like the taste of Indian food"", ""She might consider eating with hands not hygienic & She didn't want to come to this place"", 'She might consider eating with hands not hygienic & Her friend eating with her hands instead of utensils', ""She is disgusted by Samira's passion for her cultural cuisine & She didn't like the taste of Indian food""]",4,Fear & Pessimism,-1,She might consider eating with hands not hygienic & Her friend eating with her hands instead of utensils,-1,Pessimism & Anticipation,-1,She might consider eating with hands not hygienic & Her friend eating with her hands instead of utensils,-1,Pessimism & Anticipation,-1,She might consider eating with hands not hygienic & She didn't want to come to this place,-1,Fear & Pessimism,-1,She doesn't like the smell in the restaurant & She didn't like the taste of Indian food,-1,Disgust & Anger,-1,She might consider eating with hands not hygienic & Her friend eating with her hands instead of utensils,-1
"['Joy', 'Pride', 'Nervousness', 'Disapproval', 'Embarrassment', 'Disgust']",0,"[""She likes the restaurant's atmosphere"", 'She misses her mother', ""She enjoys the food as it reminds her of her mother's cooking"", 'She is introducing Amy to her culture']",2,Disapproval,3,She enjoys the food as it reminds her of her mother's cooking,2,Pride,1,She enjoys the food as it reminds her of her mother's cooking,2,Pride,1,She misses her mother,1,Disapproval,3,She misses her mother,1,Joy,0,She misses her mother,1
"['Anticipation & Surprise', 'Anticipation & Embarrassment', 'Joy & Surprise', 'Anticipation & Joy', 'Embarrassment & Surprise', 'Disgust & Embarrassment']",4,"[""The waitress returned her tip, which might mean she didn't tip enough & She forgot to tip the waitress"", 'She forgot to tip the waitress & The waitress was rude to her', 'She was overcharged on her bill & She does not understand why the waitress returned the tip', 'She forgot to tip the waitress & She does not understand why the waitress returned the tip', ""The waitress returned her tip, which might mean she didn't tip enough & She does not understand why the waitress returned the tip"", 'She forgot to tip the waitress & She realized she left her wallet at the hotel']",4,Embarrassment & Surprise,-1,"The waitress returned her tip, which might mean she didn't tip enough & She does not understand why the waitress returned the tip",-1,Joy & Surprise,-1,She forgot to tip the waitress & She realized she left her wallet at the hotel,-1,Embarrassment & Surprise,-1,She forgot to tip the waitress & The waitress was rude to her,-1,Anticipation & Joy,-1,She forgot to tip the waitress & She does not understand why the waitress returned the tip,-1,Anticipation & Surprise,-1,"The waitress returned her tip, which might mean she didn't tip enough & She does not understand why the waitress returned the tip",-1
"['Embarrassment', 'Admiration', 'Disapproval', 'Jealousy', 'Anger', 'Sentimental']",2,"['She feels tipping is disrespectful in her culture', 'She thinks Jessica is a rude customer', ""She didn't like the food Jessica ordered"", ""She didn't like the large tip amount""]",0,Jealousy,3,She feels tipping is disrespectful in her culture,0,Sentimental,5,She feels tipping is disrespectful in her culture,0,Embarrassment,0,She thinks Jessica is a rude customer,1,Sentimental,5,She didn't like the large tip amount,3,Sentimental,5,She didn't like the large tip amount,3
"['Nervousness', 'Unbothered', 'Joy', 'Disapproval', 'Embarrassment', 'Annoyance']",4,"['She was unfamiliar with the German movie timings', 'She thought she was late for the movie', ""Samantha didn't react when she arrived"", ""She didn't invite Samantha to the movie""]",1,Disapproval,3,She thought she was late for the movie,1,Annoyance,5,Samantha didn't react when she arrived,2,Embarrassment,4,Samantha didn't react when she arrived,2,Embarrassment,4,She didn't invite Samantha to the movie,3,Annoyance,5,She was unfamiliar with the German movie timings,0
"['Nervousness', 'Disapproval', 'Annoyance', 'Unbothered', 'Embarrassment', 'Joy']",3,"['She was used to this behavior from exchange students', ""Samantha didn't like Weili and didn't care about her being late"", 'It is common to show up late to movie in Germany', 'Weili was disrespectful to her culture']",2,Annoyance,2,She was used to this behavior from exchange students,0,Embarrassment,4,Samantha didn't like Weili and didn't care about her being late,1,Disapproval,1,Samantha didn't like Weili and didn't care about her being late,1,Unbothered,3,Weili was disrespectful to her culture,3,Disapproval,1,Samantha didn't like Weili and didn't care about her being late,1
"['Caring', 'Fear', 'Disapproval', 'Embarrassment', 'Annoyance', 'Surprise']",0,"[""He appreciated Henry's gesture but he is willing to pay for the meal"", 'He had made a bet with his friends about who would pay the bill', 'He was overwhelmed by the expensive meal', 'He wanted to show off his wealth by paying for the meal']",0,Disapproval,2,He appreciated Henry's gesture but he is willing to pay for the meal,0,Embarrassment,3,He was overwhelmed by the expensive meal,2,Annoyance,4,He had made a bet with his friends about who would pay the bill,1,Disapproval,2,He wanted to show off his wealth by paying for the meal,3,Surprise,5,He wanted to show off his wealth by paying for the meal,3
"['Surprise', 'Anticipation', 'Sadness', 'Guilt', 'Excitement', 'Disgust']",0,"['He is uncertain why his offer to pay was rejecte', ""Xiaofeng usually pays for everyone's meals"", 'He assumed everyone would split the bill', 'He expected Xiaofeng to pay for his meal']",0,Sadness,2,He assumed everyone would split the bill,2,Anticipation,1,He is uncertain why his offer to pay was rejecte,0,Guilt,3,Xiaofeng usually pays for everyone's meals,1,Guilt,3,Xiaofeng usually pays for everyone's meals,1,Surprise,0,He assumed everyone would split the bill,2
"['Admiration', 'Delight', 'Excitement', 'Remorse', 'Annoyance', 'Disapproval']",2,"['He thought Xiao would be proud of him for using chopsticks', 'He was excited because he finally got to eat after a long time', 'He thought putting chopsticks upright inside the rice bowl was a sign of respect', 'After several failures, he finally succeeded in using chopsticks']",3,Delight,1,He thought putting chopsticks upright inside the rice bowl was a sign of respect,2,Delight,1,"After several failures, he finally succeeded in using chopsticks",3,Delight,1,He was excited because he finally got to eat after a long time,1,Annoyance,4,He was excited because he finally got to eat after a long time,1,Delight,1,He thought putting chopsticks upright inside the rice bowl was a sign of respect,2
"['Disapproval & Remorse', 'Annoyance & Delight', 'Admiration & Annoyance', 'Admiration & Disapproval', 'Remorse & Excitement', 'Admiration & Excitement']",3,"[""He admires Bill's progress in learning how to use chopsticks & Bill did not want to learn the correct way of holding chopsticks"", 'Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl & Bill did not want to learn the correct way of holding chopsticks', ""He admires Bill's progress in learning how to use chopsticks & Bill told a funny joke that made Xiao laugh"", ""Bill told a funny joke that made Xiao laugh & Bill wanted to disrespect Xiao's chopstick skills"", 'Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl & Bill told a funny joke that made Xiao laugh', ""He admires Bill's progress in learning how to use chopsticks & Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl""]",5,Admiration & Excitement,-1,"He admires Bill's progress in learning how to use chopsticks & Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl",-1,Remorse & Excitement,-1,Bill told a funny joke that made Xiao laugh & Bill wanted to disrespect Xiao's chopstick skills,-1,Admiration & Excitement,-1,He admires Bill's progress in learning how to use chopsticks & Bill did not want to learn the correct way of holding chopsticks,-1,Remorse & Excitement,-1,He admires Bill's progress in learning how to use chopsticks & Bill told a funny joke that made Xiao laugh,-1,Annoyance & Delight,-1,"He admires Bill's progress in learning how to use chopsticks & Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl",-1
"['Nervousness', 'Embarrassment', 'Gratitude', 'Disapproval', 'Pride', 'Oblivious']",3,"['Alexandra disapproves of her presentation', ""Li doesn't care about the areas she needs to improve"", ""Direct confrontation is not common in Li's culture, especially towards higher ranks"", 'Li thinks her presentation is flawless']",2,Embarrassment,1,Alexandra disapproves of her presentation,0,Nervousness,0,"Direct confrontation is not common in Li's culture, especially towards higher ranks",2,Disapproval,3,Li doesn't care about the areas she needs to improve,1,Oblivious,5,Alexandra disapproves of her presentation,0,Disapproval,3,Li thinks her presentation is flawless,3
"['Joy', 'Disapproval', 'Pride', 'Embarrassment', 'Gratitude', 'Acceptance']",1,"['Janice did not respect her culture, regardless of her offer to replace her shoes', 'Fatemeh felt it was rude for Janice to come over for lunch', ""Fatemeh didn't like Janice's shoes"", ""Janice didn't offer gratitude for the lunch invitation""]",0,Embarrassment,3,Janice didn't offer gratitude for the lunch invitation,3,Pride,2,Fatemeh felt it was rude for Janice to come over for lunch,1,Gratitude,4,Janice didn't offer gratitude for the lunch invitation,3,Pride,2,Janice didn't offer gratitude for the lunch invitation,3,Gratitude,4,"Janice did not respect her culture, regardless of her offer to replace her shoes",0
"['Guilt & Gratitude', 'Annoyance & Relief', 'Disapproval & Gratitude', 'Annoyance & Oblivious', 'Relief & Oblivious', 'Gratitude & Oblivious']",5,"[""She is not aware of the Iranian tradition of not wearing shoes in the house & Fatemeh didn't like her shoes"", 'She is not aware of the Iranian tradition of not wearing shoes in the house & Fatemeh offered her slippers to wear in the house', ""She was relieved that Fatemeh didn't insist on her wearing slippers inside the house & Fatemeh offered her slippers to wear in the house"", ""She is not aware of the Iranian tradition of not wearing shoes in the house & She rejected the offered slippers because she doesn't like slippers"", ""Fatemeh offered her a comforting meal & Fatemeh didn't like her shoes"", ""She was relieved that Fatemeh didn't insist on her wearing slippers inside the house & Fatemeh didn't like her shoes""]",1,Guilt & Gratitude,-1,She was relieved that Fatemeh didn't insist on her wearing slippers inside the house & Fatemeh offered her slippers to wear in the house,-1,Gratitude & Oblivious,-1,Fatemeh offered her a comforting meal & Fatemeh didn't like her shoes,-1,Guilt & Gratitude,-1,She is not aware of the Iranian tradition of not wearing shoes in the house & She rejected the offered slippers because she doesn't like slippers,-1,Relief & Oblivious,-1,She is not aware of the Iranian tradition of not wearing shoes in the house & Fatemeh offered her slippers to wear in the house,-1,Annoyance & Oblivious,-1,She is not aware of the Iranian tradition of not wearing shoes in the house & She rejected the offered slippers because she doesn't like slippers,-1
"['Embarrassment', 'Amusement', 'Hopeless', 'Annoyance', 'Relief', 'Disappointment']",0,"[""Ayah didn't understand the handshake gesture"", ""Ayah didn't like his business idea"", 'He made a bad business proposition', 'His handshake was rejected by Ayah']",3,Amusement,1,Ayah didn't understand the handshake gesture,0,Annoyance,3,His handshake was rejected by Ayah,3,Embarrassment,0,His handshake was rejected by Ayah,3,Amusement,1,Ayah didn't like his business idea,1,Relief,4,Ayah didn't understand the handshake gesture,0
"['Remorse', 'Pride', 'Disapproval', 'Oblivious', 'Anger', 'Acceptance']",5,"[""She is annoyed by Marcus' handshake initiative"", ""She's showing respect to Marcus despite cultural restrictions on handshaking between unrelated men and women"", 'She feels disrespected by Marcus', ""She's impressed by the business proposal Marcus is providing""]",1,Acceptance,5,She feels disrespected by Marcus,2,Pride,1,She's showing respect to Marcus despite cultural restrictions on handshaking between unrelated men and women,1,Remorse,0,She's impressed by the business proposal Marcus is providing,3,Remorse,0,She's showing respect to Marcus despite cultural restrictions on handshaking between unrelated men and women,1,Disapproval,2,She is annoyed by Marcus' handshake initiative,0
"['Sadness & Jealousy', 'Oblivious & Disappointment', 'Joy & Jealousy', 'Disappointment & Jealousy', 'Oblivious & Joy', 'Annoyance & Jealousy']",1,"[""Ling didn't offer her a chance to order her own food & She doesn't like the food options at the restaurant"", ""She doesn't know that in China people share dishes when they go out & She thinks Ling intentionally didn't let her see the menu"", ""She doesn't know that in China people share dishes when they go out & Ling didn't offer her a chance to order her own food"", ""She doesn't like the food options at the restaurant & She thinks Ling intentionally didn't let her see the menu"", ""Ling was supposed to let her order for the table & She thinks Ling intentionally didn't let her see the menu"", ""Ling didn't offer her a chance to order her own food & She thinks Ling intentionally didn't let her see the menu""]",2,Joy & Jealousy,-1,Ling was supposed to let her order for the table & She thinks Ling intentionally didn't let her see the menu,-1,Sadness & Jealousy,-1,She doesn't know that in China people share dishes when they go out & Ling didn't offer her a chance to order her own food,-1,Annoyance & Jealousy,-1,Ling was supposed to let her order for the table & She thinks Ling intentionally didn't let her see the menu,-1,Sadness & Jealousy,-1,Ling didn't offer her a chance to order her own food & She doesn't like the food options at the restaurant,-1,Disappointment & Jealousy,-1,She doesn't like the food options at the restaurant & She thinks Ling intentionally didn't let her see the menu,-1
"['Disapproval & Sadness', 'Joy & Jealousy', 'Annoyance & Oblivious', 'Annoyance & Disapproval', 'Oblivious & Disapproval', 'Joy & Sadness']",4,"[""She doesn't know that Americans like to order their own food & Lucia took a dish for herself, whereas all the dishes were supposed to be shared"", ""Ling feels left out as Lucia didn't ask her about the food choice & Lucia didn't thank her for the dinner"", 'Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She was expecting Lucia to speak in Chinese', ""She thinks Lucia dislikes Chinese food & Ling feels left out as Lucia didn't ask her about the food choice"", ""She was expecting Lucia to speak in Chinese & Ling feels left out as Lucia didn't ask her about the food choice"", 'Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She thinks Lucia dislikes Chinese food']",0,Disapproval & Sadness,-1,"Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She thinks Lucia dislikes Chinese food",-1,Annoyance & Oblivious,-1,Ling feels left out as Lucia didn't ask her about the food choice & Lucia didn't thank her for the dinner,-1,Joy & Jealousy,-1,She was expecting Lucia to speak in Chinese & Ling feels left out as Lucia didn't ask her about the food choice,-1,Annoyance & Disapproval,-1,She was expecting Lucia to speak in Chinese & Ling feels left out as Lucia didn't ask her about the food choice,-1,Disapproval & Sadness,-1,"Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She was expecting Lucia to speak in Chinese",-1
"['Oblivious & Disapproval', 'Annoyance & Disapproval', 'Anger & Sadness', 'Oblivious & Embarrassment', 'Disapproval & Anger', 'Oblivious & Sadness']",5,"[""He got rejected and doesn't know why"", 'He feels like his coworker does not like him', 'He dislikes Ali', ""He doesn't like being rejected""]",0,Annoyance & Disapproval,-1,He doesn't like being rejected,3,Oblivious & Embarrassment,-1,He feels like his coworker does not like him,1,Anger & Sadness,-1,He feels like his coworker does not like him,1,Oblivious & Embarrassment,-1,He dislikes Ali,2,Disapproval & Anger,-1,He got rejected and doesn't know why,0
"['Disapproval', 'Anger', 'Disgust', 'Indifferent', 'Nervousness', 'Fear']",0,"['He fears that Linclon might suggest eating something haram', 'They do not go on lunch meetings in his culture', 'He dislikes Lincoln as a coworker', 'He had to reject due to religious beliefs']",3,Disgust,2,He dislikes Lincoln as a coworker,2,Fear,5,They do not go on lunch meetings in his culture,1,Anger,1,He fears that Linclon might suggest eating something haram,0,Fear,5,He dislikes Lincoln as a coworker,2,Fear,5,He had to reject due to religious beliefs,3
"['Gratitude', 'Excitement', 'Embarrassment', 'Oblivious', 'Nervousness', 'Joy']",2,"['Laila disapproves of her dress style and fashion', ""Laila doesn't like that she looks better than her"", 'Laila thinks she is disrespectful', ""She became aware of what a white dress means in Laila's culture""]",3,Gratitude,0,She became aware of what a white dress means in Laila's culture,3,Excitement,1,She became aware of what a white dress means in Laila's culture,3,Joy,5,Laila thinks she is disrespectful,2,Nervousness,4,Laila thinks she is disrespectful,2,Gratitude,0,Laila disapproves of her dress style and fashion,0
"['Annoyance', 'Acceptance', 'Disappointment', 'Gratitude', 'Guilt', 'Disgust']",1,"[""She doesn't like Sophia's dress style"", 'She thinks inviting Sophia was a bad idea', 'She knows that Sophia may not know about her culture', 'She appreciates Sophia standing out in her dress']",2,Guilt,4,She appreciates Sophia standing out in her dress,3,Guilt,4,She knows that Sophia may not know about her culture,2,Guilt,4,She doesn't like Sophia's dress style,0,Disgust,5,She appreciates Sophia standing out in her dress,3,Gratitude,3,She thinks inviting Sophia was a bad idea,1
"['Amusement', 'Indifferent', 'Anticipation', 'Annoyance', 'Curiosity', 'Embarrassment']",5,"['He lost the ring that he had borrowed from Max', 'He was unsuccessful in his family values and heritage presentation', 'He forgot about his presentation', ""He didn't find the ring interesting""]",0,Annoyance,3,He lost the ring that he had borrowed from Max,0,Curiosity,4,He forgot about his presentation,2,Embarrassment,5,He was unsuccessful in his family values and heritage presentation,1,Embarrassment,5,He lost the ring that he had borrowed from Max,0,Annoyance,3,He lost the ring that he had borrowed from Max,0
