Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Anger & Pride', 'Embarrassment & Anger', 'Fear & Oblivious', 'Disappointment & Oblivious', 'Embarrassment & Fear', 'Embarrassment & Oblivious']",5,"[""They ruined Alexa's plant by accident & They didn't realize Alexa was at home"", ""They are embarrassed because they don't know how to take care of plants & They don't like asking for their stuff"", ""They ruined Alexa's plant by accident & They don't know Alexa destroyed their ball"", ""They are embarrassed because they don't know how to take care of plants & They didn't notice the damage they caused to the garden"", ""They ruined Alexa's plant by accident & They didn't play soccer well that day"", ""They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden""]",2,"The children will feel embarrassed because they broke something that did not belong to them. They also might feel fear as they do not know how Alexa will react to their apology. They may be oblivious to the fact that Alexa is not angry anymore.
Therefore, the correct answer is (e)",4,"The children might be feeling embarrassment because they ruined Alexa's plant by accident. They also might be feeling fear as they do not know what action will be taken against them or how to repair the damage they caused.

Final answer: (a)",0,"The children will feel embarrassed because they damaged someone else's property. They might also feel fear as they don't know how Alexa will react to their apology. Ultimately, they will feel embarrassed and fearful.
Therefore, the correct answer is:
(e)",4,"The children would feel embarrassment because they ruined Alexa's plant by accident. They also would feel fear as they don't know what action will be taken against them.

Final Answer: (a)",0,"Alexa destroyed their ball because she showed her anger. The children felt embarrassed when they apologized and offered to replace the damaged plants. They also felt fear as they didn't know what Alexa would do next.
Therefore, the children ultimately felt embarrassment and fear. Option (e) is the correct answer.",4,"The children might feel embarrassment because they did something wrong and they don't know how to fix it. Also, they may be afraid of getting in trouble or being punished.
Therefore, the correct answer is (b)",1,"The children would feel embarrassed because they damaged someone else's property and had to apologize. They might also feel fear because they don't know how Alexa will react to their apology.
Final answer: (e)",4,"The children might be feeling embarrassment because they did not intend to ruin Alexa’s garden. They may also feel fear as they do not know how Alexa will react or what consequences they might face.
Therefore, the correct answer is (a).",0,"The children will feel embarrassed because they damaged someone else's property and apologized for it. They may also feel fear as they do not know how Alexa will react to their apology.
Final answer: (e)",4,The children would feel embarrassment and fear because they ruined Alexa's plant by accident without realizing that she was at home. Option (a) best explains why the children would feel these emotions in this situation.,0
"['Embarrassment', 'Joy', 'Sadness', 'Disapproval', 'Gratitude', 'Delight']",2,"['He got shouted at by his boss', 'He woke up early to go to work', 'His ice cream fell to the ground', 'He has had a really tough day, in which nothing went his way']",3,Sadness,2,Answer: (d),3,Sadness,2,Answer: (d),3,Sadness,2,Answer: (d),3,Sadness,2,Answer: (d),3,Sadness,2,Answer: (d),3
"['Anticipation', 'Delight', 'Anger', 'Disapproval', 'Sadness', 'Hopeless']",1,"['Clai was not expecting Michi to be in her graduation', 'Clai was not expecting to graduate from college', ""Michi did not attend Clai's graduation"", 'Clai graduated from college']",0,Sadness,4,Clai expected Michi to be at her graduation but she wasn't able to come.,-1,Sadness,4,Clai was not expecting Michi to be at her graduation because Michi told her she couldn't come.,-1,Sadness,4,"Clai was not expecting Michi to be at her graduation so she would feel surprised. Surprise can lead to emotional responses like happiness or sadness. In this case, it is more likely that Clai would feel happy because she sees Michi but feels disappointed because she thought Michi wouldn't make it. This combination of emotions leads to a feeling of mixed emotions which includes both happiness and disappointment.",-1,Sadness,4,"Clai expected Michi to come to her graduation but she didn't show up. This is unexpected so it makes Clai feel disappointed or hopeless.
Final answer: (a)",0,Sadness,4,Clai was not expecting Michi to be at her graduation so she would feel surprised.,-1
"['Disappointment', 'Pride', 'Unbothered', 'Embarrassment', 'Caring', 'Guilt']",4,"['She wanted to to graduate as well', ""She was feeling guilty for telling Clai that she wouldn't be able to come"", 'She was happy for her friend that she graduated and wanted to support her', 'She was feeling left out and wanted attention']",2,The correct answer is (e) Caring,4,Option (c) is the correct choice because it explains why Michi would have positive feelings towards Clai in this situation.,2,This is an unexpected positive event so pride or joy would be appropriate emotions. Choice (b) is the correct answer.,1,"The correct explanation is:
She was happy for her friend that she graduated and wanted to support her",2,This is an unexpected surprise so it can't be disappointment or unbothered. Clai is graduating and should feel pride so option b is out. It's not embarrassment because there is no reason for that. Michi told Clai she couldn't come but changed her mind so guilt makes sense.,1,Option (b) is the correct choice because it is the only one that fits the given emotion of guilt. Michi feels guilty for telling Clai that she couldn't come to the graduation.,1,"Graduation is an important event that people often look forward to attending. If someone can't attend their graduation it could lead to disappointment or guilt.
Final Answer: (a)",0,Option (c) is the correct choice because it explains why Michi might have felt disappointed. It also explains why she might have cheered and waved at Clai during graduation.,2,"This is an emotional scenario where Clai was disappointed that Michi couldn't make it to her graduation but then she showed up unexpectedly. The appropriate emotions would be surprise (as Clai didn't expect to see Michi), happiness (because Clai was happy to see her), and pride (if Clai felt proud of herself for graduating). None of the other options accurately describe how Michi might feel in this situation.",1,"Option (b) is the correct choice because it is the only option that fits the given context of the story. Michi felt guilty for telling Clai that she wouldn't be able to come to her graduation, which made her want to show up unexpectedly to support her best friend. The other options do not fit the context or the emotions described in the story.",1
"['Gratitude', 'Nervousness', 'Hopeless', 'Delight', 'Pride', 'Anger']",1,"[""She didn't study for the test"", ""She's the only one who passed the test and fears her classmates might dislike her even more"", 'She accidentally tore her test paper', 'She did not know the answers to the test']",1,Pride,4,Rea feels anger because she realizes she has disappointed her classmates again by being the only one who passed the test.,-1,Rea will feel pride because she passed the test despite being disliked by her classmates.,4,Rea feels anger because she is disliked by her classmates due to her high grades. This makes her angry at them for not appreciating her hard work.,-1,Pride,4,Rea feels anger because she realizes that she has disappointed herself as well as her classmates. She is also feeling anxiety or fear of being disliked by her classmates furthermore.,-1,Rea will feel (c) hopeless because she failed the test but did not want anyone to know.,2,"Rea feels hopeless because she realizes that she is the only one who passed the test, which means she will stand out from her classmates and may face more rejection and isolation.",-1,Pride,4,Rea feels anger because she knows her classmates dislike her and now they will hate her even more since she is the only one who passed the test.,-1
"['Anger', 'Nervousness', 'Annoyance', 'Oblivious', 'Surprise', 'Disapproval']",3,"[""They don't know how challenging the chemistry test was"", ""They don't know that Rea was the only one who passed the test"", 'They believe that everyone failed the test', 'They think Rea also failed the test like them']",1,Rea's classmates will feel disappointment because they failed the test. They may also feel jealousy towards Rea since she passed while they did not.,-1,"Rea's classmates will feel disappointed because they did not pass the test. They will feel disapproval of Rea because she passed while they didn't.
Therefore, the correct answer is option (c).",2,Anger,0,Rea's classmates will feel disappointed because they did not pass the test. They might also feel jealousy or anger if they perceive Rea as being superior to them. The fact that Rea was the only one who passed the test may make them feel inferior.,-1,Her classmates will feel disappointment because they failed the test and Rea succeeded. They might also feel jealousy or anger towards Rea as they blame her for their failure.,0,"Rea's classmates would feel disappointment because they failed the test, and disapproval towards Rea because she passed while they did not. Choice (c) best captures both of these feelings.",2,Rea's classmates will feel disappointment because they failed the test and Rea succeeded. They might also feel jealousy towards Rea because of her high grades.,-1,"Rea's classmates would feel disapproval because they believe that everyone failed the test except for Rea, who passed the test but destroyed her paper without letting others see her results.",2,Her classmates will feel disappointment because they failed the test.,-1,Rea's classmates will feel disappointed because they did not pass the challenging chemistry test. Rea's action of tearing up her test paper may make them feel disapproval as well. Option (c) best explains why they would feel these emotions.,2
"['Acceptance', 'Embarrassment', 'Disgust', 'Anger', 'Guilt', 'Surprise']",0,"['She found the incident funny as she remembered her own childhood mischief', 'She is glad that the music box broke so that she can buy Ada a new gift', ""She understands that accidents happen and doesn't want Ada to feel guilty"", 'She accepts that she needs to scold Ada for a past mistake']",2,"Accidents happen is an acceptance statement. Ella finds the broken music box and says ""accidents happen"" which is accepting the situation. Ella feels acceptance in this situation.
Final Answer: (a)",0,"Accidents happen and Ella comforts Ada showing acceptance of the situation. Ella feels empathy towards Ada because she knows how much the music box meant to her. Ella also shows understanding of the situation and does not blame or punish Ada.
Final answer: c",2,"Accidents happen is an acceptance statement. Ella finds the broken music box and accepts it.
Therefore, the correct answer is (a)",0,Accidents happen and Ella comforts Ada showing acceptance of the situation. Ella feels acceptance because she understands that accidents happen and doesn't want Ada to feel guilty.,2,"Accidents happen is an acceptance statement. Ella finds the broken music box and accepts it.
Therefore, the correct answer is (a)",0,"Accidents happen and Ella comforts Ada showing acceptance of the accident. Ella also shows empathy towards Ada who feels guilty about breaking the music box. Ella does not find the incident funny or wants to replace the music box.
Final Answer: c",2,"Accidents happen is an acceptance statement. Ella finds the broken music box and says ""accidents happen"" so she feels acceptance of the accident.",0,"Ella finds out about an accident involving a cherished possession of Ada's but comforts her instead of being angry or disappointed. This shows empathy and understanding towards Ada's situation. Ella also expresses her love for Ada through her actions.
Final Answer: c",2,Accidents happen; Ella will feel acceptance of the situation.,0,"Accidents do happen and Ella comforts Ada showing empathy. Ella feels surprise at finding the broken music box but handles it maturely. Ella does not find the incident funny or see it as an opportunity to buy Ada a new gift. Ella does not need to scold Ada for a past mistake.
Final answer: c",2
"['Joy & Anger & Sentimental', 'Guilt & Relief & Joy', 'Guilt & Sadness & Relief', 'Guilt & Joy & Anger', 'Guilt & Sadness & Sentimental', 'Sadness & Joy & Anger']",2,"['She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom & She lost her favorite music box', ""She broke her mom's favorite music box & She lost her favorite music box & She is relieved that her mom is not punishing her for breaking the music box"", ""Her mom is disappointed with her & She doesn't have any music to listen to anymore & She didn't ruined her mom's gift"", ""She broke the music box her mom gave her for her birthday & Her mom is disappointed with her & She doesn't have any music to listen to anymore"", 'She hid the broken music box from her mom & She broke the music box her mom gave her for her birthday & She is relieved that her mom is not punishing her for breaking the music box', 'Her mom has to spend money to fix the box & She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom']",4,"Accidents happen is an indication of acceptance which leads to relief. The emotions that Ada would ultimately feel in this situation are guilt, relief, and joy.",-1,"Ada feels sad because she broke the music box her mother gave her as a gift. She also feels angry at herself for breaking the music box. However, when her mother finds out about the accident and comforts her, she feels joy.",-1,"Accidently breaking something is an unfortunate event but hiding it can lead to guilt. Ella finding out about the broken music box and comforting Ada shows empathy which leads to relief of guilt. The music box was Ada's favorite thing so finding out it was broken will make her sad. Ella finding the broken music box also makes Ella sad because she knows how much Ada loved it.
Therefore, the final answer is option (c).",2,"Ada feels guilt because she broke the music box her mother gave her as a gift. She also feels sadness because she lost her favorite music box. However, she feels relief because she thinks her mother is not going to punish her for breaking the music box.",-1,The correct answer is (d) Guilt & Joy & Anger,3,"Ada feels guilt because she broke the music box her mother gave her for her birthday. She also feels joy because her mother is not punishing her for breaking the music box. However, she might feel anger at herself for breaking something so precious to her mother.",-1,"Accidently breaking something is an unfortunate event but hiding it is not very honest. Ella finding out about the broken music box shows that Ella is understanding and supportive of Ada. This will make Ada feel relieved and joy as well as guilt because she did break the music box.
Therefore, the correct answer is:
(c)",2,"Ada feels guilt because she broke the music box her mother gave her as a gift. She also feels sadness due to losing her favorite music box. Additionally, she feels relief knowing her mother is not mad at her or punishing her for breaking the music box.",-1,"Accidents happen is a statement of comfort. The girl felt guilty so she would feel relief from the guilt. The mother found the broken music box which was sad but also comforting.
Final answer: (c)",2,"Ada feels guilt because she broke the music box her mother gave her as a gift. She also feels sadness because she lost her favorite music box. However, she feels relief because her mother is not punishing her for breaking the music box.",-1
"['Gratitude & Sentimental', 'Anticipation & Gratitude', 'Jealousy & Gratitude', 'Anticipation & Sentimental', 'Jealousy & Sentimental', 'Disappointment & Jealousy']",5,"['She found out the man he likes is in a relationship with someone else & She wanted Damon to confess', 'Damon did not tell her about his relationship earlier & She wanted Damon to confess', 'She confessed her love to her friend and got rejected & She found out the man he likes is in a relationship with someone else', 'Elise did not rehearse her confession properly & She found out the man he likes is in a relationship with someone else', 'Damon is no longer her friend & She found out the man he likes is in a relationship with someone else', 'Damon is no longer her friend & Damon did not tell her about his relationship earlier']",2,Elise felt disappointed because Damon was already in a relationship. She also felt grateful that Damon was honest with her. Final answer: (f),5,Damon did not tell her about his relationship earlier,-1,"Disappointment is an emotion that involves feeling disappointed or let down. It can be caused by the non-fulfillment of expectations or desires. In this case, Elise's feelings were definitely disappointment as she confessed her love to Damon but was rejected due to his being in a relationship with someone else.",-1,Elise felt disappointment because she revealed her feelings to Damon but he was already in a relationship with someone else. She also felt jealousy because Damon was in a relationship with another person while she had feelings for him. The correct answer is option (c).,2,Elise felt disappointment when Damon revealed that he was already in a relationship. She also felt gratitude because she confessed her feelings without any regrets. The correct answer is (f).,5,Damon did not tell her about his relationship earlier,-1,"Disappointment is an emotion that involves feeling disappointed or let down. In this case, Elise felt disappointment because she revealed her feelings for Damon but he was already in a relationship with someone else. Jealousy is an emotion characterized by envy of another person's qualities, status, or good fortune. Since Elise had feelings for Damon, his new relationship could have made her feel jealous. Therefore, the correct answer is (f).",5,Elise felt disappointment because she revealed her feelings to Damon but he was already in a relationship with someone else. She also feels jealousy because Damon is in a relationship with another person when she has feelings for him. The correct answer is (c).,2,"Elise felt disappointment when Damon revealed that he was already in a relationship. She also felt gratitude because she was able to confess her feelings without any negative consequences. The other emotions do not seem appropriate based on the information provided.
Therefore, the correct answer is (f)",5,Elise felt disappointment because she revealed her feelings to Damon but was rejected. She also felt jealousy because Damon is in a relationship with someone else. The correct answer is option (c).,2
"['Guilt & Disapproval', 'Surprise & Anger', 'Surprise & Guilt', 'Guilt & Hopeless', 'Hopeless & Pride', 'Surprise & Pride']",2,"[""He had to reject his friend's confession since he is in a relationship & He wished he didn't tell Ellise about his other relationship"", ""He thought Elise was about to announce her engagement & He had to reject his friend's confession since he is in a relationship"", 'Ellies remembered his birthday & He wanted to be the one to confess his feelings', ""He found out his friend has feelings for him & He had to reject his friend's confession since he is in a relationship"", 'He found out his friend has feelings for him & He wanted to be in a relationship with Ellise', ""He wished he didn't tell Ellise about his other relationship & He wanted to be the one to confess his feelings""]",3,"Damon will likely feel surprise because he never expected Elise to have feelings for him. He might also feel guilt because he rejected her when she confessed her love. However, he already has a significant other so he doesn't feel hopeless or prideful. The correct answer is (b) Surprise & Anger.",1,Damon felt surprise because he wasn't expecting Elise to confess her feelings for him. He also felt anger because he had just broken up with his previous partner and didn't want any more complications in his life. Choice (a) is the correct answer.,0,"Damon would feel surprise because it was unexpected that Elise had feelings for him. He might also feel guilt because he is in a relationship with someone else. However, he does not express disapproval or hopelessness.
Final answer: (b)",1,Damon felt surprise because he did not expect Elise to confess her feelings for him. He also felt anger because he is already in a relationship and does not want to hurt either person involved. Option (a) best describes why Damon would feel these emotions in this situation.,0,"Damon will feel surprise because he never expected Elise to have feelings for him. He might also feel guilt because he rejected her confession. However, he is in a relationship so he cannot feel hopeless or pride.
Final answer: (b)",1,Damon felt surprise because he wasn't expecting Elise to confess her feelings for him. He also felt anger because he had just broken up with his previous girlfriend and wasn't looking for another relationship. Option (a) best describes why Damon would feel these emotions in this situation.,0,"Damon would feel surprise because it was unexpected that Elise had feelings for him. He might also feel guilt because he rejected her when she confessed her love. However, he already has a partner so he wouldn't feel hopeless or prideful.
Final answer: (b)",1,"Damon felt surprise because he wasn't expecting Elise to confess her feelings for him. He also felt anger because he already had a girlfriend and couldn't accept Elise's confession.
Therefore, the correct answer is option (a).",0,"Damon felt surprise because Elise confessed her feelings unexpectedly. He also felt guilt because he had lied about his relationship status. However, he did not express disapproval or hopelessness.
Final answer: (b)",1,Damon felt surprise because he wasn't expecting Elise to confess her feelings for him. He also felt anger because he had just broken up with his previous partner and didn't want to get into another relationship. Option (a) best describes why Damon would feel these emotions in this situation.,0
"['Admiration', 'Hopeless', 'Guilt', 'Pride', 'Jealousy', 'Gratitude']",3,"['She won an online argument', 'She received positive comments from her sister', 'She finally took a photo that she like', 'She won a prestigious photo contest']",3,Eliana is criticizing Diana's work and winning the contest. This will make Diana feel jealous because she won the contest. The correct answer is (e).,4,Eliana is jealous because Diana won the contest.,-1,"Eliana is criticizing Diana's work and winning the contest. This will make Diana feel jealous because she won against her sister.
Therefore, the correct answer is (e).",4,Eliana is jealous because Diana won the contest.,-1,"Eliana is criticizing Diana's work and winning the contest. This will make Diana feel jealousy towards Eliana.
Final answer: e",4,Diana feels gratitude because she won a prestigious photo contest.,3,"Eliana is criticizing Diana's work and winning the contest would make Diana feel proud.
Therefore, the correct answer is (d)",3,Diana feels pride because she won the prestigious photo contest.,-1,"Eliana is criticizing Diana's work and winning the contest. This will make Diana feel jealous because she won the contest.
Therefore, the correct answer is (e).",4,Eliana is jealous because Diana won the contest.,-1
"['Admiration', 'Anticipation', 'Remorse', 'Excitement', 'Disapproval', 'Love']",4,"['She thinks she produced poor quality artwork', 'Elina cannot believe that her sister, whom she often criticizes, could succeed', 'The judges did not understand creativity', 'She did not attend enough classes']",1,"Eliana feels disappointment because she lost the contest. She also feels jealousy because Diana won it instead of her. Finally, she feels anger because she blames the judges for their decision. The emotions that best describe what Eliana is feeling are (c) remorse, (e) disapproval, and (f) love.",2,Eliana feels remorse because she is regretful about her behavior towards her sister. She realizes that she may have been too harsh in her criticism of Diana's work. This leads her to feel bad about herself and her actions.,-1,"Eliana feels disappointment because she lost the contest and she feels jealousy because Diana won it. These emotions can lead to feeling disapproval towards the judges decision.
Final answer: (e)",4,Eliana feels disapproval because she is disappointed and dislikes what happened. She also feels jealousy as she cannot believe that her sister succeeded where she failed.,-1,"Eliana feels disappointed because she lost the contest. She also feels jealousy towards Diana who won it. Finally, she feels bad about criticizing the judges. All these emotions make up (c), remorse.",2,Eliana feels remorse because she realizes that she had criticized her own sister without knowing that Diana was actually more talented than herself. This leads to feelings of guilt and regret.,-1,"Eliana feels disappointment because she lost the contest. She also feels jealousy towards Diana because she won it instead of her. Finally, she feels anger because she blames the judges for not understanding art as much as she does.
The correct answer is (e) Disapproval",4,Eliana feels disapproval because she believes she is better than her sister but failed at the contest while her sister succeeded.,-1,"Eliana feels disappointed because she lost the contest. She also feels jealousy towards Diana. These emotions can lead to feeling remorse or disapproval.
Therefore, the correct answer is (c).",2,Eliana feels remorse because she realizes she acted badly towards her sister. She also feels embarrassed because she publicly expressed her dissatisfaction with the judges decision.,-1
"['Embarrassment', 'Disapproval', 'Gratitude', 'Excitement', 'Sentimental', 'Guilt']",3,"['She managed to buy the car she had always dreamed of', 'She managed to help her brother, Bill, out of financial struggles', 'She got to buy a dream car for herself and her brother', 'She finally saved enough money to go on a luxurious vacation']",0,Alice will feel gratitude towards Bill because he is showing appreciation for her new car.,2,"Alice feels guilty because she is enjoying her new car while her brother Bill has had to sell his.
Therefore, the correct answer is option (a).",0,Alice will feel gratitude towards Bill because he is her brother and she is taking him for a ride in her new car.,2,She managed to buy the car she had always dreamed of,0,Alice will feel gratitude towards Bill because he is taking time out of his day to spend time with her.,2,Alice would feel guilty because she is enjoying her new car while her brother Bill has had to sell his. This shows that she is aware of Bill's current struggle and that she may be responsible for contributing to it (by buying her own car instead of helping him financially). Option (a) does not address why Alice would feel guilt or any connection to Bill's situation.,0,Alice will feel gratitude towards Bill because he is her brother and she is taking him on a ride in her new car.,2,Alice feels guilt because she is enjoying her new car while her brother Bill has had to sell his.,-1,"Alice is likely to feel gratitude towards Bill for taking him out on her new car. She may also feel sentimental as she thinks back to how hard she worked to achieve her dream of owning a car. Ultimately, option (c) - gratitude - would be the best fit.",2,Alice would feel gratitude because she achieved her goal of buying the car she had always wanted after working hard and saving up for it.,-1
"['Remorse', 'Hopeless', 'Sadness', 'Excitement', 'Guilt', 'Disappointment']",2,"['He worked harder than Alice', 'Alice did not offer him a ride in her new car', ""He doesn't like Alice's new car"", 'He had to sell his own car due to financial struggles']",3,"Bill is going through financial struggles so he might feel hopeless.
Final answer: (b)",1,Bill feels hopeless because he is going through financial struggles and has to sell his car. This makes him feel helpless and disappointed. Option (d) best explains why Bill might feel these emotions.,3,"Bill is going through financial struggles so he might feel hopeless or sad. He sold his car which means he can't drive himself anymore. However, he will be able to enjoy a ride in his sister's new car. This could make him feel excited. So, the correct answer should be either (b) or (c) or (d).",1,Bill feels hopeless because he sold his car due to financial struggles.,-1,"Bill is currently struggling financially and has had to sell his car. He will likely feel sadness because he can no longer drive his own car. Additionally, he may also feel disappointment as he misses having his own transportation. However, taking him for a ride in Alice's new car could make him feel excitement and possibly guilt since he feels like he cannot provide for himself at the moment.",2,Bill feels disappointment because he sold his car due to financial struggles.,-1,"Bill is currently struggling financially and has had to sell his car. He will likely feel sadness because he no longer owns his own vehicle. Additionally, since he is going through financial difficulties, he may also feel hopeless.
Final answer: (c)",2,Bill might feel sadness because he sold his car due to financial struggles.,-1,Bill is going through financial struggles so he might feel hopeless or sad. He sold his car recently which means he doesn't have access to it anymore. His sister Alice bought a car she has always wanted. This information suggests that Bill will feel sadness or hopelessness.,1,Bill might feel disappointment because he sold his car due to financial struggles while Alice was able to purchase hers. This could make him feel as if they have different financial statuses now.,-1
"['Sentimental', 'Amusement', 'Loathe', 'Love', 'Jealousy', 'Gratitude']",2,"['Her mother only focuses on her accomplishments', 'Her mother praises her in front of other parents while criticizing her in private', ""She doesn't like the other parents"", 'Her mother openly discusses her grades with others']",1,Jane's mother undermined her accomplishment but praised her publicly. This contradiction may lead to confusion or disbelief. The correct answer is (c).,2,"The correct answer is (b) because it best describes how Jane might feel about her mother's inconsistent behavior towards her achievements. While Jane's mother praises her in front of other parents, she criticizes her privately, making Jane feel as if her accomplishments are not truly valued or appreciated. This inconsistency can lead to feelings of confusion, disappointment, and loathing.",1,Sentimental,0,The correct answer is (b) because Jane feels gratefulness towards her mother who praises her in front of other parents but criticizes her privately.,1,Jane's mother undermined her accomplishment but praised her publicly. This inconsistency will make Jane feel confused or sentimental (a).,0,Answer: (b),1,"Jane's mother undermined her accomplishment but praised her publicly. This will make Jane feel confused and betrayed.
Therefore, the correct answer is (c).",2,Answer: (b),1,"Jane's mother undermines her achievements but then praises her in front of other parents. This inconsistency can make Jane feel confused or betrayed. The fact that Jane's mother is strict and critical at home may also contribute to making Jane feel unappreciated or disrespected. In conclusion, Jane might feel (c) loathe towards her mother.",2,The correct answer is (b) because Jane feels deceived by her mother who praises her in front of other parents while criticizing her in private.,1
"['Disgust', 'Disappointment', 'Nervousness', 'Admiration', 'Jealousy', 'Anger']",3,"['She is better than her daughter', 'She outperforms other parents in parenting style', 'She wants to show off her skills in front of other parents', ""She is proud of her daughter's achievements""]",3,Jane's mother will feel disappointment because she did not get full marks despite her daughter's high score.,1,Answer: (d) She is proud of her daughter's achievements,3,Answer: (d) Admiration,3,Answer: (d) She is proud of her daughter's achievements,3,Jane's mother will feel disappointment because she expects more from her daughter. She will also feel nervousness due to the presence of other parents. The correct answer is (b) and (c).,1,Disappointment,-1,"This is an emotional dilemma where Jane's mother is torn between her own expectations and her daughter's performance. She feels disappointed because Jane did not score full marks but also admires her daughter's achievement. The praise she gives publicly shows admiration while her private criticism demonstrates disappointment. Ultimately, Jane's mother will feel both admiration and disappointment.",1,Answer: (d) She is proud of her daughter's achievements,3,Answer: (d) Admiration,3,Jane's mother feels admiration because she is proud of her daughter's achievement.,-1
"['Guilt & Anger', 'Guilt & Hopeless', 'Sentimental & Guilt', 'Caring & Sentimental', 'Sentimental & Anger', 'Sentimental & Hopeless']",3,"[""Today is the day that he usually buys a flower for Angie to show his love & He saw Angie's favorite flower"", 'He is considering breaking up with Angie & He remembers the flowers from his childhood', ""He is happy about not being on good terms with Angie & He saw Angie's favorite flower"", 'He is considering breaking up with Angie & He is happy about not being on good terms with Angie', 'He is considering breaking up with Angie & Angie is in love with him', 'He is very close to Angie and loves her & Today is the day that he usually buys a flower for Angie to show his love']",5,"Shawn would feel sentimental because it was a tradition that he had done every month for a long time. He might also feel guilt because he hasn't been on good terms with Angie lately. However, anger wouldn't be an appropriate emotion given the context.
Therefore, 
(c)",2,"Shawn feels sentimental because it's the 28th and he normally buys Angie flowers. He also feels guilt because he hasn't been on good terms with her lately.
Final answer: (f)",5,"Shawn would feel sentimental because it's something he does every month without fail. He might also feel guilt because he hasn't been on good terms with Angie lately. However, anger wouldn't be an appropriate emotion given that he was trying to make amends by buying her flowers.
Therefore, the correct answer is (d) Caring & Sentimental",3,"Shawn would feel caring and sentimental because today is the 28th, which is when he normally buys Angie flowers to show his love for her.",-1,"Shawn would feel sentimental because it's something they have done every month for a long time. He might also feel guilt because they haven't been on good terms recently. However, anger wouldn't be an emotion that would apply here.
Therefore, (c) Sentimental & Guilt is the correct answer.",2,"Shawn feels sentimental because it's a tradition for him to buy flowers for Angie on the 28th of each month. He also feels guilty because they haven't been on good terms for the past two weeks.
Therefore, the correct answer is (a).",0,"Shawn would feel sentimental because it's a tradition that he has done every month for a long time. He might also feel guilt since he hasn't been on good terms with Angie lately. However, anger wouldn't be an appropriate emotion given the context.
Therefore, (d) Caring & Sentimental is the correct answer.",3,"Shawn would feel caring and sentimental because today is the 28th, which is the day he normally buys Angie flowers to show his love for her.",-1,"Shawn would feel sentimental because it's a tradition that he has done every month for a long time. He might also feel guilt because he hasn't been on good terms with Angie recently. Ultimately, Shawn would feel sentimental and guilty.
Therefore, the correct answer is (c)",2,Shawn feels sentimental because it's the 28th and he usually buys Angie flowers. He also feels guilty because they haven't been on good terms lately.,-1
"['Excitement & Hopeless', 'Disappointment & Pride', 'Disappointment & Excitement', 'Jealousy & Nervousness', 'Pride & Excitement', 'Pride & Jealousy']",1,"['Despite failing, she was happy to improve her grade & She earned a higher mark than her rival', 'She passed the exam, unlike her rival & She earned the highest mark in her class', ""She didn't study enough for the test & She managed to answer difficult test questions correctly"", 'She earned a higher mark than her rival & She passed the exam, unlike her rival', 'She earned a higher mark than her rival & She managed to answer difficult test questions correctly', ""She didn't pass the test & She earned a higher mark than her rival""]",5,Pride because she got a higher score than Bertha; disappointment because she did not pass the test.,-1,Victoria feels pride because she improved her grade compared to Bertha. She also feels jealousy due to the fact that she failed the test while earning a higher mark than her rival.,-1,Pride & disappointment,-1,Victoria feels pride because she earned a higher mark than her rival despite not passing the test. She also feels jealousy due to the fact that her rival passed the test while she did not.,-1,Pride because she got a higher score than Bertha; disappointment because she did not pass the test.,-1,Victoria feels pride because she earned a higher mark than her rival despite not passing the test. She also feels jealousy due to the fact that she failed the test while her rival did better.,-1,Pride & disappointment,-1,Victoria feels pride because she improved her grade compared to Bertha. She also feels jealousy because she failed the test while earning a higher mark than her rival.,-1,Pride because she got a higher score than Bertha; disappointment because she did not pass the test.,-1,Victoria feels pride because she earned a higher mark than her rival. She also feels jealousy because she failed the test while her rival passed it.,-1
