Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Hopeless', 'Excitement', 'Remorse', 'Sadness', 'Disappointment', 'Guilt']",3,"['He worked harder than Alice', 'He had to sell his own car due to financial struggles', 'Alice did not offer him a ride in her new car', ""He doesn't like Alice's new car""]",1,Answer : (c Remors),2,Answer : (b). He Had to Sell His Own Car Due to Financial Struggles.,1,Answer : (c Remors),2,Answer : (b). He Had to Sell His Own Car Due to Financial Struggles.,1,Answer : (c Remors),2,Answer : (b). He Had to Sell His Own Car Due to Financial Struggles.,1,Answer : (c Remors),2,Answer : (b). He Had to Sell His Own Car Due to Financial Struggles.,1,Answer : (c Remors),2,Answer : (b). He Had to Sell His Own Car Due to Financial Struggles.,1
"['Love', 'Jealousy', 'Gratitude', 'Loathe', 'Amusement', 'Sentimental']",3,"[""She doesn't like the other parents"", 'Her mother praises her in front of other parents while criticizing her in private', 'Her mother openly discusses her grades with others', 'Her mother only focuses on her accomplishments']",1,Answer : (c ) Grateful,2,Answer : (c ) Her Mother openLY discussES her Grades With Others,2,Answer : (c ) Grateful,2,Answer : (c ) Her Mother openLY discussES her Grades With Others,2,Answer : (c ) Grateful,2,Answer : (c ) Her Mother openLY discussES her Grades With Others,2,Answer : (c ) Grateful,2,Answer : (c ) Her Mother openLY discussES her Grades With Others,2,Answer : (c ) Grateful,2,Answer : (c ) Her Mother openLY discussES her Grades With Others,2
"['Nervousness', 'Jealousy', 'Disgust', 'Admiration', 'Disappointment', 'Anger']",3,"[""She is proud of her daughter's achievements"", 'She outperforms other parents in parenting style', 'She is better than her daughter', 'She wants to show off her skills in front of other parents']",0,Answer : (c Disagust),2,Answer : (d ) She want to Show off Her Skills in Front of Other Parents.,3,Answer : (c Disagust),2,Answer : (d ) She want to Show off Her Skills in Front of Other Parents.,3,Answer : (c Disagust),2,Answer : (d ) She want to Show off Her Skills in Front of Other Parents.,3,Answer : (c Disagust),2,Answer : (d ) She want to Show off Her Skills in Front of Other Parents.,3,Answer : (c Disagust),2,Answer : (d ) She want to Show off Her Skills in Front of Other Parents.,3
"['Sentimental & Guilt', 'Sentimental & Anger', 'Guilt & Hopeless', 'Guilt & Anger', 'Sentimental & Hopeless', 'Caring & Sentimental']",5,"['He is considering breaking up with Angie & He remembers the flowers from his childhood', ""He is happy about not being on good terms with Angie & He saw Angie's favorite flower"", 'He is considering breaking up with Angie & He is happy about not being on good terms with Angie', 'He is very close to Angie and loves her & Today is the day that he usually buys a flower for Angie to show his love', ""Today is the day that he usually buys a flower for Angie to show his love & He saw Angie's favorite flower"", 'He is considering breaking up with Angie & Angie is in love with him']",3,Answer : (b: Sentimenal& Angry),1,Answer : (d ) He Is Very Close To Angle And Loves Her & today Is The Day That He Usually Buys A Flower For Angela To Show His Love.,3,Answer : (b: Sentimenal& Angry),1,Answer : (d ) He Is Very Close To Angle And Loves Her & today Is The Day That He Usually Buys A Flower For Angela To Show His Love.,3,Answer : (b: Sentimenal& Angry),1,Answer : (d ) He Is Very Close To Angle And Loves Her & today Is The Day That He Usually Buys A Flower For Angela To Show His Love.,3,Answer : (b: Sentimenal& Angry),1,Answer : (d ) He Is Very Close To Angle And Loves Her & today Is The Day That He Usually Buys A Flower For Angela To Show His Love.,3,Answer : (b: Sentimenal& Angry),1,Answer : (d ) He Is Very Close To Angle And Loves Her & today Is The Day That He Usually Buys A Flower For Angela To Show His Love.,3
"['Jealousy & Nervousness', 'Pride & Jealousy', 'Pride & Excitement', 'Excitement & Hopeless', 'Disappointment & Pride', 'Disappointment & Excitement']",4,"[""She didn't study enough for the test & She managed to answer difficult test questions correctly"", 'She earned a higher mark than her rival & She passed the exam, unlike her rival', 'Despite failing, she was happy to improve her grade & She earned a higher mark than her rival', 'She earned a higher mark than her rival & She managed to answer difficult test questions correctly', ""She didn't pass the test & She earned a higher mark than her rival"", 'She passed the exam, unlike her rival & She earned the highest mark in her class']",4,Answer : (c ) P ride &Excitation,2,Answer : (b). She earn a high mark and passed exam unlike rival,1,Answer : (c ) P ride &Excitation,2,Answer : (b). She earn a high mark and passed exam unlike rival,1,Answer : (c ) P ride &Excitation,2,Answer : (b). She earn a high mark and passed exam unlike rival,1,Answer : (c ) P ride &Excitation,2,Answer : (b). She earn a high mark and passed exam unlike rival,1,Answer : (c ) P ride &Excitation,2,Answer : (b). She earn a high mark and passed exam unlike rival,1
"['Jealousy & Hopeless', 'Pride & Jealousy', 'Disappointment & Pride', 'Pride & Nervousness', 'Excitement & Jealousy', 'Disappointment & Jealousy']",5,"['She expected Victoria to fail & Her classmates all passed the test', 'Her classmates all passed the test & Victoria was better dressed than her', ""She didn't study hard enough for the test & The teacher was biased towards Victoria"", ""She didn't pass the test & She didn't study hard enough for the test"", ""She didn't study hard enough for the test & Her rival earned a higher mark than her"", ""She didn't pass the test & Her rival earned a higher mark than her""]",5,Answer : (b: Prive & Jelousy),1,Answer : (c ) She did not study enough hard for test and the teacher is biases towards victoria.,2,Answer : (b: Prive & Jelousy),1,Answer : (c ) She did not study enough hard for test and the teacher is biases towards victoria.,2,Answer : (b: Prive & Jelousy),1,Answer : (c ) She did not study enough hard for test and the teacher is biases towards victoria.,2,Answer : (b: Prive & Jelousy),1,Answer : (c ) She did not study enough hard for test and the teacher is biases towards victoria.,2,Answer : (b: Prive & Jelousy),1,Answer : (c ) She did not study enough hard for test and the teacher is biases towards victoria.,2
"['Embarrassment', 'Delight', 'Disappointment', 'Nervousness', 'Pride', 'Guilt']",1,"['He wants to get married with his girlfriend', 'He has been able to attend to his hospital emergencies', 'He had a surprise call form his friend, telling him to enjoy the night', 'His boss allowed him to take a day off']",2,Answer : (c ) Disapproval,2,"Answer : (c). He received a surprising callfrom hisfriend,telling himto enjoythe night",2,Answer : (c ) Disapproval,2,"Answer : (c). He received a surprising callfrom hisfriend,telling himto enjoythe night",2,Answer : (c ) Disapproval,2,"Answer : (c). He received a surprising callfrom hisfriend,telling himto enjoythe night",2,Answer : (c ) Disapproval,2,"Answer : (c). He received a surprising callfrom hisfriend,telling himto enjoythe night",2,Answer : (c ) Disapproval,2,"Answer : (c). He received a surprising callfrom hisfriend,telling himto enjoythe night",2
"['Sadness & Disappointment', 'Sadness & Gratitude', 'Disappointment & Gratitude', 'Remorse & Anger', 'Annoyance & Anger', 'Annoyance & Gratitude']",1,"['His parents forgot his birthday & He skipped breakfast and can lose weight', 'He ate only one meal & His parents wished him a happy birthday and a great day', 'Today has been nothing but a bad day and he just wants the day to be over & His parents wished him a happy birthday and a great day', 'Today has been nothing but a bad day and he just wants the day to be over & He ate only one meal', 'Today has been nothing but a bad day and he just wants the day to be over & He skipped breakfast and can lose weight', 'He ate only one meal & He skipped breakfast and can lose weight']",2,Answer : (c ) Disppointement &Gratidue,2,Answer : (c ) Today had nothing been but bad and day just want to end & his parent wished a Happy birth day & great Day.,2,Answer : (c ) Disppointement &Gratidue,2,Answer : (c ) Today had nothing been but bad and day just want to end & his parent wished a Happy birth day & great Day.,2,Answer : (c ) Disppointement &Gratidue,2,Answer : (c ) Today had nothing been but bad and day just want to end & his parent wished a Happy birth day & great Day.,2,Answer : (c ) Disppointement &Gratidue,2,Answer : (c ) Today had nothing been but bad and day just want to end & his parent wished a Happy birth day & great Day.,2,Answer : (c ) Disppointement &Gratidue,2,Answer : (c ) Today had nothing been but bad and day just want to end & his parent wished a Happy birth day & great Day.,2
"['Joy & Curiosity', 'Annoyance & Gratitude', 'Disapproval & Annoyance', 'Annoyance & Joy', 'Hopeful & Curiosity', 'Disapproval & Hopeful']",2,"['Ollie wore his slippers & Ollie showed up at his house unannounced', ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie refused to change his shoes despite his offer"", ""Ollie asked for a housewarming gift & He wanted to wear Ollie's shoes"", ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie arrived late to the housewarming party"", ""Ollie didn't take off his shoes when entering his house, which is uncommon in his culture & Ollie asked for a housewarming gift"", ""Ollie didn't bring a housewarming gift & Ollie asked for a housewarming gift""]",1,Answer : (b: Anger & Disappointment),1,"Answer : (b). OLLIE DIDN'T TAKE OFF HIS SHOES WHEN ENTERING HIs HOUSE, WHICH IS UNCOMMON IN HIc CULTURE & OlLIE REFUSED TO CHANGE HlS Slippers DESPITE HLs OFFER.",1,Answer : (b: Anger & Disappointment),1,"Answer : (b). OLLIE DIDN'T TAKE OFF HIS SHOES WHEN ENTERING HIs HOUSE, WHICH IS UNCOMMON IN HIc CULTURE & OlLIE REFUSED TO CHANGE HlS Slippers DESPITE HLs OFFER.",1,Answer : (b: Anger & Disappointment),1,"Answer : (b). OLLIE DIDN'T TAKE OFF HIS SHOES WHEN ENTERING HIs HOUSE, WHICH IS UNCOMMON IN HIc CULTURE & OlLIE REFUSED TO CHANGE HlS Slippers DESPITE HLs OFFER.",1,Answer : (b: Anger & Disappointment),1,"Answer : (b). OLLIE DIDN'T TAKE OFF HIS SHOES WHEN ENTERING HIs HOUSE, WHICH IS UNCOMMON IN HIc CULTURE & OlLIE REFUSED TO CHANGE HlS Slippers DESPITE HLs OFFER.",1,Answer : (b: Anger & Disappointment),1,"Answer : (b). OLLIE DIDN'T TAKE OFF HIS SHOES WHEN ENTERING HIs HOUSE, WHICH IS UNCOMMON IN HIc CULTURE & OlLIE REFUSED TO CHANGE HlS Slippers DESPITE HLs OFFER.",1
"['Embarrassment', 'Annoyance', 'Sadness', 'Sentimental', 'Gratitude', 'Anger']",4,"[""He didn't get scolded for not showing up on time"", 'Zhongli was considerate to offer him a pair of his own slippers', 'He was allowed to enter the house without having to take off his shoes', 'Zhongli invited him to his housewarming party']",1,Answer : (c ) Sadnes,2,Answer : (c ) He Was Allowed To Enter The House Without Having To Take Off His Shoes,2,Answer : (c ) Sadnes,2,Answer : (c ) He Was Allowed To Enter The House Without Having To Take Off His Shoes,2,Answer : (c ) Sadnes,2,Answer : (c ) He Was Allowed To Enter The House Without Having To Take Off His Shoes,2,Answer : (c ) Sadnes,2,Answer : (c ) He Was Allowed To Enter The House Without Having To Take Off His Shoes,2,Answer : (c ) Sadnes,2,Answer : (c ) He Was Allowed To Enter The House Without Having To Take Off His Shoes,2
"['Disgust & Fear', 'Disapproval & Disgust', 'Disgust & Anger', 'Fear & Pessimism', 'Pessimism & Anticipation', 'Disapproval & Anger']",1,"[""She is disgusted by Samira's passion for her cultural cuisine & She didn't like the taste of Indian food"", 'She might consider eating with hands not hygienic & Her friend eating with her hands instead of utensils', ""She might consider eating with hands not hygienic & She didn't want to come to this place"", ""She is disgusted by Samira's passion for her cultural cuisine & She doesn't like the smell in the restaurant"", ""She doesn't like the smell in the restaurant & She didn't like the taste of Indian food"", ""She might consider eating with hands not hygienic & She hasn't washed her hands yet""]",1,Answer : (c Disagust&Anger),2,Answer : (b). She may consider using her hand instead hugienics & her friend using hands to eat instead utinsils.,1,Answer : (c Disagust&Anger),2,Answer : (b). She may consider using her hand instead hugienics & her friend using hands to eat instead utinsils.,1,Answer : (c Disagust&Anger),2,Answer : (b). She may consider using her hand instead hugienics & her friend using hands to eat instead utinsils.,1,Answer : (c Disagust&Anger),2,Answer : (b). She may consider using her hand instead hugienics & her friend using hands to eat instead utinsils.,1,Answer : (c Disagust&Anger),2,Answer : (b). She may consider using her hand instead hugienics & her friend using hands to eat instead utinsils.,1
"['Disapproval', 'Nervousness', 'Disgust', 'Joy', 'Embarrassment', 'Pride']",3,"[""She enjoys the food as it reminds her of her mother's cooking"", ""She likes the restaurant's atmosphere"", 'She is introducing Amy to her culture', 'She misses her mother']",0,Answer : (d Joy),3,Answer : (c ) She  is  introduces Amy  to  her  culture,2,Answer : (d Joy),3,Answer : (c ) She  is  introduces Amy  to  her  culture,2,Answer : (d Joy),3,Answer : (c ) She  is  introduces Amy  to  her  culture,2,Answer : (d Joy),3,Answer : (c ) She  is  introduces Amy  to  her  culture,2,Answer : (d Joy),3,Answer : (c ) She  is  introduces Amy  to  her  culture,2
"['Disgust & Embarrassment', 'Anticipation & Surprise', 'Embarrassment & Surprise', 'Anticipation & Joy', 'Anticipation & Embarrassment', 'Joy & Surprise']",2,"['She forgot to tip the waitress & She realized she left her wallet at the hotel', ""The waitress returned her tip, which might mean she didn't tip enough & She forgot to tip the waitress"", 'She was overcharged on her bill & She does not understand why the waitress returned the tip', ""The waitress returned her tip, which might mean she didn't tip enough & She does not understand why the waitress returned the tip"", 'She forgot to tip the waitress & She does not understand why the waitress returned the tip', 'She forgot to tip the waitress & The waitress was rude to her']",3,Answer : (c Em barrassm & Su rprise),2,"Answer : (b). The Waitress Returned Her Tip, Which Might Mean She Didn'T Tips Enough & Jessie Forgot To Tipp The Waits.",1,Answer : (c Em barrassm & Su rprise),2,"Answer : (b). The Waitress Returned Her Tip, Which Might Mean She Didn'T Tips Enough & Jessie Forgot To Tipp The Waits.",1,Answer : (c Em barrassm & Su rprise),2,"Answer : (b). The Waitress Returned Her Tip, Which Might Mean She Didn'T Tips Enough & Jessie Forgot To Tipp The Waits.",1,Answer : (c Em barrassm & Su rprise),2,"Answer : (b). The Waitress Returned Her Tip, Which Might Mean She Didn'T Tips Enough & Jessie Forgot To Tipp The Waits.",1,Answer : (c Em barrassm & Su rprise),2,"Answer : (b). The Waitress Returned Her Tip, Which Might Mean She Didn'T Tips Enough & Jessie Forgot To Tipp The Waits.",1
"['Anger', 'Admiration', 'Jealousy', 'Disapproval', 'Embarrassment', 'Sentimental']",3,"[""She didn't like the large tip amount"", ""She didn't like the food Jessica ordered"", 'She thinks Jessica is a rude customer', 'She feels tipping is disrespectful in her culture']",3,Answer : (e Em barrassm ent),4,Answer : (c ) She think Jessia is rudes customer,2,Answer : (e Em barrassm ent),4,Answer : (c ) She think Jessia is rudes customer,2,Answer : (e Em barrassm ent),4,Answer : (c ) She think Jessia is rudes customer,2,Answer : (e Em barrassm ent),4,Answer : (c ) She think Jessia is rudes customer,2,Answer : (e Em barrassm ent),4,Answer : (c ) She think Jessia is rudes customer,2
"['Nervousness', 'Joy', 'Annoyance', 'Unbothered', 'Disapproval', 'Embarrassment']",5,"[""She didn't invite Samantha to the movie"", ""Samantha didn't react when she arrived"", 'She thought she was late for the movie', 'She was unfamiliar with the German movie timings']",2,Answer : (c ) Anger,2,Answer : (c ) She Thought She Was Late For The Movie.,2,Answer : (c ) Anger,2,Answer : (c ) She Thought She Was Late For The Movie.,2,Answer : (c ) Anger,2,Answer : (c ) She Thought She Was Late For The Movie.,2,Answer : (c ) Anger,2,Answer : (c ) She Thought She Was Late For The Movie.,2,Answer : (c ) Anger,2,Answer : (c ) She Thought She Was Late For The Movie.,2
"['Nervousness', 'Annoyance', 'Joy', 'Unbothered', 'Disapproval', 'Embarrassment']",3,"[""Samantha didn't like Weili and didn't care about her being late"", 'It is common to show up late to movie in Germany', 'She was used to this behavior from exchange students', 'Weili was disrespectful to her culture']",1,Answer : (b - Anger),1,Answer : (c). She Was Used to This Behavior From Exchange Students.,2,Answer : (b - Anger),1,Answer : (c). She Was Used to This Behavior From Exchange Students.,2,Answer : (b - Anger),1,Answer : (c). She Was Used to This Behavior From Exchange Students.,2,Answer : (b - Anger),1,Answer : (c). She Was Used to This Behavior From Exchange Students.,2,Answer : (b - Anger),1,Answer : (c). She Was Used to This Behavior From Exchange Students.,2
"['Fear', 'Annoyance', 'Embarrassment', 'Disapproval', 'Caring', 'Surprise']",4,"['He wanted to show off his wealth by paying for the meal', 'He had made a bet with his friends about who would pay the bill', 'He was overwhelmed by the expensive meal', ""He appreciated Henry's gesture but he is willing to pay for the meal""]",3,Answer : (c Em barrassm ent),2,"Answer : (d ) He appreciates Henry’s  gesture, but  he  is  willing  to  pay  for  the  meals.",3,Answer : (c Em barrassm ent),2,"Answer : (d ) He appreciates Henry’s  gesture, but  he  is  willing  to  pay  for  the  meals.",3,Answer : (c Em barrassm ent),2,"Answer : (d ) He appreciates Henry’s  gesture, but  he  is  willing  to  pay  for  the  meals.",3,Answer : (c Em barrassm ent),2,"Answer : (d ) He appreciates Henry’s  gesture, but  he  is  willing  to  pay  for  the  meals.",3,Answer : (c Em barrassm ent),2,"Answer : (d ) He appreciates Henry’s  gesture, but  he  is  willing  to  pay  for  the  meals.",3
"['Sadness', 'Anticipation', 'Surprise', 'Guilt', 'Excitement', 'Disgust']",2,"[""Xiaofeng usually pays for everyone's meals"", 'He expected Xiaofeng to pay for his meal', 'He assumed everyone would split the bill', 'He is uncertain why his offer to pay was rejecte']",3,Answer : (c Surprised),2,Answer : (c). He assumes everyone will split bill,2,Answer : (c Surprised),2,Answer : (c). He assumes everyone will split bill,2,Answer : (c Surprised),2,Answer : (c). He assumes everyone will split bill,2,Answer : (c Surprised),2,Answer : (c). He assumes everyone will split bill,2,Answer : (c Surprised),2,Answer : (c). He assumes everyone will split bill,2
"['Excitement', 'Admiration', 'Delight', 'Remorse', 'Disapproval', 'Annoyance']",0,"['He thought Xiao would be proud of him for using chopsticks', 'He was excited because he finally got to eat after a long time', 'After several failures, he finally succeeded in using chopsticks', 'He thought putting chopsticks upright inside the rice bowl was a sign of respect']",2,Answer : (c ) DelIGHT,2,Answer : (c ) He finally succeed in Using chopeicks after several attemps,2,Answer : (c ) DelIGHT,2,Answer : (c ) He finally succeed in Using chopeicks after several attemps,2,Answer : (c ) DelIGHT,2,Answer : (c ) He finally succeed in Using chopeicks after several attemps,2,Answer : (c ) DelIGHT,2,Answer : (c ) He finally succeed in Using chopeicks after several attemps,2,Answer : (c ) DelIGHT,2,Answer : (c ) He finally succeed in Using chopeicks after several attemps,2
"['Disapproval & Remorse', 'Admiration & Annoyance', 'Admiration & Disapproval', 'Remorse & Excitement', 'Annoyance & Delight', 'Admiration & Excitement']",2,"['Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl & Bill told a funny joke that made Xiao laugh', ""He admires Bill's progress in learning how to use chopsticks & Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl"", ""He admires Bill's progress in learning how to use chopsticks & Bill told a funny joke that made Xiao laugh"", 'Given his reaction, he probably disapproves of Bill putting his chopsticks upright in his rice bowl & Bill did not want to learn the correct way of holding chopsticks', ""He admires Bill's progress in learning how to use chopsticks & Bill did not want to learn the correct way of holding chopsticks"", ""Bill told a funny joke that made Xiao laugh & Bill wanted to disrespect Xiao's chopstick skills""]",1,Answer : (c ) Admiriration &Disapprove.,2,Answer : (b). He approves Bill’s progression in using chops.,1,Answer : (c ) Admiriration &Disapprove.,2,Answer : (b). He approves Bill’s progression in using chops.,1,Answer : (c ) Admiriration &Disapprove.,2,Answer : (b). He approves Bill’s progression in using chops.,1,Answer : (c ) Admiriration &Disapprove.,2,Answer : (b). He approves Bill’s progression in using chops.,1,Answer : (c ) Admiriration &Disapprove.,2,Answer : (b). He approves Bill’s progression in using chops.,1
"['Embarrassment', 'Pride', 'Nervousness', 'Oblivious', 'Disapproval', 'Gratitude']",4,"[""Direct confrontation is not common in Li's culture, especially towards higher ranks"", 'Alexandra disapproves of her presentation', 'Li thinks her presentation is flawless', ""Li doesn't care about the areas she needs to improve""]",0,Answer : (c ) Nerves,2,"Answer : (a ) Direct Confrontation isn' t common In Li 's Culture, Especially Towards Higher Ranks",0,Answer : (c ) Nerves,2,"Answer : (a ) Direct Confrontation isn' t common In Li 's Culture, Especially Towards Higher Ranks",0,Answer : (c ) Nerves,2,"Answer : (a ) Direct Confrontation isn' t common In Li 's Culture, Especially Towards Higher Ranks",0,Answer : (c ) Nerves,2,"Answer : (a ) Direct Confrontation isn' t common In Li 's Culture, Especially Towards Higher Ranks",0,Answer : (c ) Nerves,2,"Answer : (a ) Direct Confrontation isn' t common In Li 's Culture, Especially Towards Higher Ranks",0
"['Disapproval', 'Gratitude', 'Acceptance', 'Pride', 'Embarrassment', 'Joy']",0,"['Janice did not respect her culture, regardless of her offer to replace her shoes', ""Fatemeh didn't like Janice's shoes"", 'Fatemeh felt it was rude for Janice to come over for lunch', ""Janice didn't offer gratitude for the lunch invitation""]",0,Answer : (c Acceptence),2,Answer : (c ) Fatehmeh  felt  it  was  rudes for  Janis to  come  over  for   lunc,2,Answer : (c Acceptence),2,Answer : (c ) Fatehmeh  felt  it  was  rudes for  Janis to  come  over  for   lunc,2,Answer : (c Acceptence),2,Answer : (c ) Fatehmeh  felt  it  was  rudes for  Janis to  come  over  for   lunc,2,Answer : (c Acceptence),2,Answer : (c ) Fatehmeh  felt  it  was  rudes for  Janis to  come  over  for   lunc,2,Answer : (c Acceptence),2,Answer : (c ) Fatehmeh  felt  it  was  rudes for  Janis to  come  over  for   lunc,2
"['Annoyance & Oblivious', 'Relief & Oblivious', 'Disapproval & Gratitude', 'Guilt & Gratitude', 'Gratitude & Oblivious', 'Annoyance & Relief']",4,"[""She was relieved that Fatemeh didn't insist on her wearing slippers inside the house & Fatemeh didn't like her shoes"", ""She is not aware of the Iranian tradition of not wearing shoes in the house & Fatemeh didn't like her shoes"", ""She was relieved that Fatemeh didn't insist on her wearing slippers inside the house & Fatemeh offered her slippers to wear in the house"", ""She is not aware of the Iranian tradition of not wearing shoes in the house & She rejected the offered slippers because she doesn't like slippers"", 'She is not aware of the Iranian tradition of not wearing shoes in the house & Fatemeh offered her slippers to wear in the house', ""Fatemeh offered her a comforting meal & Fatemeh didn't like her shoes""]",4,Answer : (c ) Disappointment & gratitude,2,Answer : (b). She does not know the custom of removing shoos inside a house in Iran.,1,Answer : (c ) Disappointment & gratitude,2,Answer : (b). She does not know the custom of removing shoos inside a house in Iran.,1,Answer : (c ) Disappointment & gratitude,2,Answer : (b). She does not know the custom of removing shoos inside a house in Iran.,1,Answer : (c ) Disappointment & gratitude,2,Answer : (b). She does not know the custom of removing shoos inside a house in Iran.,1,Answer : (c ) Disappointment & gratitude,2,Answer : (b). She does not know the custom of removing shoos inside a house in Iran.,1
"['Amusement', 'Embarrassment', 'Hopeless', 'Annoyance', 'Relief', 'Disappointment']",1,"[""Ayah didn't like his business idea"", ""Ayah didn't understand the handshake gesture"", 'He made a bad business proposition', 'His handshake was rejected by Ayah']",3,Answer : (b - Em barrass ment),1,Answer : (d). His Handshakes were rejected.,3,Answer : (b - Em barrass ment),1,Answer : (d). His Handshakes were rejected.,3,Answer : (b - Em barrass ment),1,Answer : (d). His Handshakes were rejected.,3,Answer : (b - Em barrass ment),1,Answer : (d). His Handshakes were rejected.,3,Answer : (b - Em barrass ment),1,Answer : (d). His Handshakes were rejected.,3
"['Acceptance', 'Disapproval', 'Anger', 'Remorse', 'Pride', 'Oblivious']",0,"[""She's impressed by the business proposal Marcus is providing"", ""She's showing respect to Marcus despite cultural restrictions on handshaking between unrelated men and women"", 'She feels disrespected by Marcus', ""She is annoyed by Marcus' handshake initiative""]",1,Answer : (c ) Angry,2,"Answer : (b). She’s displaying respect for Marcus, despite the cultural norms around hand-shaping between men who are not related.",1,Answer : (c ) Angry,2,"Answer : (b). She’s displaying respect for Marcus, despite the cultural norms around hand-shaping between men who are not related.",1,Answer : (c ) Angry,2,"Answer : (b). She’s displaying respect for Marcus, despite the cultural norms around hand-shaping between men who are not related.",1,Answer : (c ) Angry,2,"Answer : (b). She’s displaying respect for Marcus, despite the cultural norms around hand-shaping between men who are not related.",1,Answer : (c ) Angry,2,"Answer : (b). She’s displaying respect for Marcus, despite the cultural norms around hand-shaping between men who are not related.",1
"['Oblivious & Disappointment', 'Annoyance & Jealousy', 'Oblivious & Joy', 'Sadness & Jealousy', 'Joy & Jealousy', 'Disappointment & Jealousy']",0,"[""Ling was supposed to let her order for the table & She thinks Ling intentionally didn't let her see the menu"", ""Ling didn't offer her a chance to order her own food & She doesn't like the food options at the restaurant"", ""She doesn't know that in China people share dishes when they go out & She thinks Ling intentionally didn't let her see the menu"", ""She doesn't like the food options at the restaurant & She thinks Ling intentionally didn't let her see the menu"", ""Ling didn't offer her a chance to order her own food & She thinks Ling intentionally didn't let her see the menu"", ""She doesn't know that in China people share dishes when they go out & Ling didn't offer her a chance to order her own food""]",5,Answer : (c ) O blivion &Joy,2,Answer : (c ) She does not know the cultural norms of sharing dish when going out in china.,2,Answer : (c ) O blivion &Joy,2,Answer : (c ) She does not know the cultural norms of sharing dish when going out in china.,2,Answer : (c ) O blivion &Joy,2,Answer : (c ) She does not know the cultural norms of sharing dish when going out in china.,2,Answer : (c ) O blivion &Joy,2,Answer : (c ) She does not know the cultural norms of sharing dish when going out in china.,2,Answer : (c ) O blivion &Joy,2,Answer : (c ) She does not know the cultural norms of sharing dish when going out in china.,2
"['Oblivious & Disapproval', 'Annoyance & Disapproval', 'Disapproval & Sadness', 'Joy & Sadness', 'Annoyance & Oblivious', 'Joy & Jealousy']",0,"[""She was expecting Lucia to speak in Chinese & Ling feels left out as Lucia didn't ask her about the food choice"", 'Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She thinks Lucia dislikes Chinese food', ""She doesn't know that Americans like to order their own food & Lucia took a dish for herself, whereas all the dishes were supposed to be shared"", 'Lucia took a dish for herself, whereas all the dishes were supposed to be shared & She was expecting Lucia to speak in Chinese', ""She thinks Lucia dislikes Chinese food & Ling feels left out as Lucia didn't ask her about the food choice"", ""Ling feels left out as Lucia didn't ask her about the food choice & Lucia didn't thank her for the dinner""]",2,Answer : (b: Anger & disapproval),1,"Answer : (b). Luia took the dis for themselves, while all dished were suppose to share.",1,Answer : (b: Anger & disapproval),1,"Answer : (b). Luia took the dis for themselves, while all dished were suppose to share.",1,Answer : (b: Anger & disapproval),1,"Answer : (b). Luia took the dis for themselves, while all dished were suppose to share.",1,Answer : (b: Anger & disapproval),1,"Answer : (b). Luia took the dis for themselves, while all dished were suppose to share.",1,Answer : (b: Anger & disapproval),1,"Answer : (b). Luia took the dis for themselves, while all dished were suppose to share.",1
"['Oblivious & Disapproval', 'Anger & Sadness', 'Oblivious & Embarrassment', 'Disapproval & Anger', 'Annoyance & Disapproval', 'Oblivious & Sadness']",5,"[""He doesn't like being rejected"", ""He got rejected and doesn't know why"", 'He feels like his coworker does not like him', 'He dislikes Ali']",1,Answer : (b: Angry & sadness),1,Answer : (b: He Got Rejected And Doesn'T Know Why),1,Answer : (b: Angry & sadness),1,Answer : (b: He Got Rejected And Doesn'T Know Why),1,Answer : (b: Angry & sadness),1,Answer : (b: He Got Rejected And Doesn'T Know Why),1,Answer : (b: Angry & sadness),1,Answer : (b: He Got Rejected And Doesn'T Know Why),1,Answer : (b: Angry & sadness),1,Answer : (b: He Got Rejected And Doesn'T Know Why),1
"['Disapproval', 'Indifferent', 'Fear', 'Disgust', 'Anger', 'Nervousness']",0,"['They do not go on lunch meetings in his culture', 'He had to reject due to religious beliefs', 'He fears that Linclon might suggest eating something haram', 'He dislikes Lincoln as a coworker']",1,Answer : (b - Indifference),1,Answer : (b). He felt disapproval because he had rejected due his religious believes.,1,Answer : (b - Indifference),1,Answer : (b). He felt disapproval because he had rejected due his religious believes.,1,Answer : (b - Indifference),1,Answer : (b). He felt disapproval because he had rejected due his religious believes.,1,Answer : (b - Indifference),1,Answer : (b). He felt disapproval because he had rejected due his religious believes.,1,Answer : (b - Indifference),1,Answer : (b). He felt disapproval because he had rejected due his religious believes.,1
